"code","name","en","cityCode","provinceCode"
"430822","桑植县","Sangzhi County","4308","43"
"430902","资阳区","Ziyang District","4309","43"
"430903","赫山区","Heshan District","4309","43"
"430921","南县","Nanxian","4309","43"
"430922","桃江县","Taojiang County","4309","43"
"430923","安化县","Anhua County","4309","43"
"430971","益阳市大通湖管理区","Yiyang Datong Lake Management Area","4309","43"
"430972","湖南益阳高新技术产业园区","Hunan Yiyang high tech Industrial Park","4309","43"
"430981","沅江市","yuanjiang city","4309","43"
"431002","北湖区","Beihu District","4310","43"
"431003","苏仙区","Suxian","4310","43"
"431021","桂阳县","Guiyang County","4310","43"
"431022","宜章县","Yizhang County","4310","43"
"431023","永兴县","Yongxing County","4310","43"
"431024","嘉禾县","Jiahe County","4310","43"
"431025","临武县","Linwu County","4310","43"
"431026","汝城县","Rucheng County","4310","43"
"431027","桂东县","Guangdong county","4310","43"
"431028","安仁县","Anren County","4310","43"
"431081","资兴市","Zixing City","4310","43"
"431102","零陵区","Lingling District","4311","43"
"431103","冷水滩区","Lengshuitan District","4311","43"
"431121","祁阳县","Qiyang County","4311","43"
"431122","东安县","Dongan County","4311","43"
"431123","双牌县","Shuangpai County","4311","43"
"431124","道县","Daoxian County","4311","43"
"431125","江永县","Jiangyong County","4311","43"
"431126","宁远县","Ningyuan County","4311","43"
"431127","蓝山县","Lanshan County","4311","43"
"431128","新田县","Xintian County","4311","43"
"431129","江华瑶族自治县","Jiang Hua Yao Autonomous County","4311","43"
"431171","永州经济技术开发区","Yongzhou economic and Technological Development Zone","4311","43"
"431172","永州市金洞管理区","Yongzhou golden cave management area","4311","43"
"431173","永州市回龙圩管理区","Yongzhou Huilong Wei management area","4311","43"
"431202","鹤城区","Hecheng District","4312","43"
"431221","中方县","Chinese County","4312","43"
"431222","沅陵县","Yuanling County","4312","43"
"431223","辰溪县","Chenxi County","4312","43"
"431224","溆浦县","Xupu County","4312","43"
"431225","会同县","Huitong County","4312","43"
"431226","麻阳苗族自治县","Mayang Miao Autonomous County","4312","43"
"431227","新晃侗族自治县","Xinhuang Dong Autonomous County","4312","43"
"431228","芷江侗族自治县","Zhijiang Dong Autonomous County","4312","43"
"431229","靖州苗族侗族自治县","Jingzhou Miao and Dong Autonomous County","4312","43"
"431230","通道侗族自治县","Channel Dong Autonomous County","4312","43"
"431271","怀化市洪江管理区","Huaihua Hongjiang management area","4312","43"
"431281","洪江市","hongjiang city","4312","43"
"431302","娄星区","Louxing District","4313","43"
"431321","双峰县","Shuangfeng County","4313","43"
"431322","新化县","Xinhua County","4313","43"
"431381","冷水江市","Lengshuijiang City","4313","43"
"431382","涟源市","lianyuan city","4313","43"
"433101","吉首市","jishou city","4331","43"
"433122","泸溪县","Luxi County","4331","43"
"433123","凤凰县","Fenghuang County","4331","43"
"433124","花垣县","Huayuan County","4331","43"
"433125","保靖县","Baojing County","4331","43"
"433126","古丈县","Guzhang County","4331","43"
"433127","永顺县","Yongshun County","4331","43"
"433130","龙山县","Longshan County","4331","43"
"433172","湖南吉首经济开发区","Hunan Jishou Economic Development Zone","4331","43"
"433173","湖南永顺经济开发区","Hunan Yongshun Economic Development Zone","4331","43"
"440103","荔湾区","Liwan District","4401","44"
"440104","越秀区","Yuexiu District","4401","44"
"440105","海珠区","Haizhuqu District","4401","44"
"440106","天河区","Tianhe District","4401","44"
"440111","白云区","Baiyun District","4401","44"
"440112","黄埔区","Whampoa District","4401","44"
"440113","番禺区","Panyu District","4401","44"
"440114","花都区","Huadu area","4401","44"
"440115","南沙区","Nansha District","4401","44"
"440117","从化区","Conghua District","4401","44"
"440118","增城区","Zengcheng District","4401","44"
"440203","武江区","wujiang district","4402","44"
"440204","浈江区","Zhenjiang District","4402","44"
"440205","曲江区","Qujiang District","4402","44"
"440222","始兴县","Shixing County","4402","44"
"440224","仁化县","Renhua county","4402","44"
"440229","翁源县","Wengyuan County","4402","44"
"440232","乳源瑶族自治县","Ruyuan Yao Autonomous County","4402","44"
"440233","新丰县","New Fengxian County","4402","44"
"440281","乐昌市","lechang city","4402","44"
"440282","南雄市","Nanxiong City","4402","44"
"440303","罗湖区","luohu district","4403","44"
"440304","福田区","Futian District","4403","44"
"440305","南山区","Nanshan District","4403","44"
"440306","宝安区","Baoan District","4403","44"
"440307","龙岗区","longgang district","4403","44"
"440308","盐田区","Yantian district","4403","44"
"440309","龙华区","Longhua District","4403","44"
"440310","坪山区","Pingshan District","4403","44"
"440402","香洲区","Xiangzhou District","4404","44"
"440403","斗门区","Doumen District","4404","44"
"440404","金湾区","Jinwan District","4404","44"
"440507","龙湖区","Longhu District","4405","44"
"440511","金平区","Jinping District","4405","44"
"440512","濠江区","haojiang","4405","44"
"440513","潮阳区","Chaoyang District","4405","44"
"440514","潮南区","South Chaonan area","4405","44"
"440515","澄海区","Chenghai District","4405","44"
"440523","南澳县","Nan'ao County","4405","44"
"440604","禅城区","Chancheng district","4406","44"
"440605","南海区","South China Sea Area","4406","44"
"440606","顺德区","Shunde District","4406","44"
"440607","三水区","sanshui district","4406","44"
"440608","高明区","Gaoming District","4406","44"
"440703","蓬江区","Pengjiang District","4407","44"
"440704","江海区","jianghai district","4407","44"
"440705","新会区","xinhui district","4407","44"
"440781","台山市","Taishan City","4407","44"
"440783","开平市","Kaiping City","4407","44"
"440784","鹤山市","Heshan City","4407","44"
"440785","恩平市","enping","4407","44"
"440802","赤坎区","Chikan District","4408","44"
"440803","霞山区","Xiashan District","4408","44"
"440804","坡头区","potou district","4408","44"
"440811","麻章区","Mazhang District","4408","44"
"440823","遂溪县","Suixi County","4408","44"
"440825","徐闻县","Xuwen County","4408","44"
"440881","廉江市","Lianjiang City","4408","44"
"440882","雷州市","leizhou city","4408","44"
"440883","吴川市","Wuchuan City","4408","44"
"440902","茂南区","maonan district","4409","44"
"440904","电白区","White area","4409","44"
"440981","高州市","Gaozhou City","4409","44"
"440982","化州市","Huazhou City","4409","44"
"440983","信宜市","Xinyi City","4409","44"
"441202","端州区","duanzhou district","4412","44"
"441203","鼎湖区","Dinghu District","4412","44"
"441204","高要区","Gaoyao area","4412","44"
"441223","广宁县","Guangning County","4412","44"
"441224","怀集县","Huaiji County","4412","44"
"441225","封开县","Fengkai County","4412","44"
"441226","德庆县","Deqin County","4412","44"
"441284","四会市","Sihui City","4412","44"
"441302","惠城区","huicheng district","4413","44"
"441303","惠阳区","huiyang district","4413","44"
"441322","博罗县","Boluo County","4413","44"
"441323","惠东县","Huidong County","4413","44"
"441324","龙门县","Longmen County","4413","44"
"441402","梅江区","meijiang district","4414","44"
"441403","梅县区","Meixian District","4414","44"
"441422","大埔县","Tai Po County","4414","44"
"441423","丰顺县","Fengshun County","4414","44"
"441424","五华县","Wuhua County","4414","44"
"441426","平远县","Pingyuan County","4414","44"
"441427","蕉岭县","Jiaoling County","4414","44"
"441481","兴宁市","Xingning City","4414","44"
"441502","城区","City Proper","4415","44"
"441521","海丰县","Haifeng County","4415","44"
"441523","陆河县","luhe county","4415","44"
"441581","陆丰市","Lufeng City","4415","44"
"441602","源城区","Yuancheng District","4416","44"
"441621","紫金县","Zijin County","4416","44"
"441622","龙川县","Longchuan County","4416","44"
"441623","连平县","Lian Ping County","4416","44"
"441624","和平县","Peace County","4416","44"
"441625","东源县","dongyuan county","4416","44"
"441702","江城区","jiangcheng district","4417","44"
"441704","阳东区","Yangdong District","4417","44"
"441721","阳西县","yangxi county","4417","44"
"441781","阳春市","Yangchun","4417","44"
"441802","清城区","qingcheng district","4418","44"
"441803","清新区","Fresh area","4418","44"
"441821","佛冈县","Fogang County","4418","44"
"441823","阳山县","Yangshan County","4418","44"
"441825","连山壮族瑶族自治县","Lianshan Zhuang and Yao Autonomous County","4418","44"
"441826","连南瑶族自治县","Lian Nan Yao Autonomous County","4418","44"
"441881","英德市","Yingde","4418","44"
"441882","连州市","Lianzhou city","4418","44"
"441900","东莞市","Dongguan City","4419","44"
"442000","中山市","zhongshan","4420","44"
"445102","湘桥区","Xiangqiao District","4451","44"
"445103","潮安区","Chaoan District","4451","44"
"445122","饶平县","Raoping County","4451","44"
"445202","榕城区","rongcheng district","4452","44"
"445203","揭东区","Jiedong District","4452","44"
"445222","揭西县","Jiexi County","4452","44"
"445224","惠来县","Huilai County","4452","44"
"445281","普宁市","Puning City","4452","44"
"445302","云城区","yuncheng district","4453","44"
"445303","云安区","Yunan area","4453","44"
"445321","新兴县","Xinxing County","4453","44"
"445322","郁南县","Yunan County","4453","44"
"445381","罗定市","Luoding","4453","44"
"450102","兴宁区","Xingning District","4501","45"
"450103","青秀区","Qingxiu District","4501","45"
"450105","江南区","Jiangnan District","4501","45"
"450107","西乡塘区","Xixiangtang District","4501","45"
"450108","良庆区","Liangqing District","4501","45"
"450109","邕宁区","Yongning District","4501","45"
"450110","武鸣区","Wuming District","4501","45"
"450123","隆安县","Longan County","4501","45"
"450124","马山县","Mashan County","4501","45"
"450125","上林县","Shanglin County","4501","45"
"450126","宾阳县","Binyang County","4501","45"
"450127","横县","Hengxian","4501","45"
"450202","城中区","city central district","4502","45"
"450203","鱼峰区","Yufeng District","4502","45"
"450204","柳南区","Liunan District","4502","45"
"450205","柳北区","Liubei District","4502","45"
"450206","柳江区","The Liujiang River District","4502","45"
"450222","柳城县","Liucheng County","4502","45"
"450223","鹿寨县","Luzhai County","4502","45"
"450224","融安县","Rong an County","4502","45"
"450225","融水苗族自治县","Rong Shui Miao Autonomous County","4502","45"
"450226","三江侗族自治县","Sanjiang Dong Autonomous County","4502","45"
"450302","秀峰区","Xiufeng District","4503","45"
"450303","叠彩区","Diecai District","4503","45"
"450304","象山区","Xiangshan District","4503","45"
"450305","七星区","Qixing District","4503","45"
"450311","雁山区","Yanshan District","4503","45"
"450312","临桂区","Lingui District","4503","45"
"450321","阳朔县","Yangshuo County","4503","45"
"450323","灵川县","Lingchuan County","4503","45"
"450324","全州县","All state county","4503","45"
"450325","兴安县","Xingan County","4503","45"
"450326","永福县","Yongfu County","4503","45"
"450327","灌阳县","Guanyang County","4503","45"
"450328","龙胜各族自治县","Longsheng Autonomous County","4503","45"
"450329","资源县","Resource county","4503","45"
"450330","平乐县","Pingle County","4503","45"
"450331","荔浦县","Lipu county","4503","45"
"450332","恭城瑶族自治县","Gongcheng Yao Autonomous County","4503","45"
"450403","万秀区","Wanxiu District","4504","45"
"450405","长洲区","Changzhou District","4504","45"
"450406","龙圩区","Longxu District","4504","45"
"450421","苍梧县","Cangwu County","4504","45"
"450422","藤县","Tengxian","4504","45"
"450423","蒙山县","Mengshan County","4504","45"
"450481","岑溪市","cenxi","4504","45"
"450502","海城区","Haicheng District","4505","45"
"450503","银海区","Yinhai District","4505","45"
"450512","铁山港区","Tieshangang District","4505","45"
"450521","合浦县","Hepu County","4505","45"
"450602","港口区","Port area","4506","45"
"450603","防城区","Fangcheng District","4506","45"
"450621","上思县","Shangsi County","4506","45"
"450681","东兴市","Dongxing City","4506","45"
"450702","钦南区","Qinnan District","4507","45"
"450703","钦北区","Qinbei District","4507","45"
"450721","灵山县","Lingshan County","4507","45"
"450722","浦北县","Pubei County","4507","45"
"450802","港北区","Gangbei District","4508","45"
"450803","港南区","Gangnan District","4508","45"
"450804","覃塘区","Qintang District","4508","45"
"450821","平南县","Pingnan County","4508","45"
"450881","桂平市","Guiping","4508","45"
"450902","玉州区","Yuzhou District","4509","45"
"450903","福绵区","Fu Mian District","4509","45"
"450921","容县","Rongxian County","4509","45"
"450922","陆川县","Lu Chuan County","4509","45"
"450923","博白县","Bobai County","4509","45"
"450924","兴业县","Xingye County","4509","45"
"450981","北流市","Beiliu","4509","45"
"451002","右江区","Youjiang District","4510","45"
"451021","田阳县","Tianyang County","4510","45"
"451022","田东县","Tiandong County","4510","45"
"451023","平果县","Pingguo County","4510","45"
"451024","德保县","Debao County","4510","45"
"451026","那坡县","Napo County","4510","45"
"451027","凌云县","Lingyun County","4510","45"
"451028","乐业县","Yue Ye County","4510","45"
"451029","田林县","Tianlin County","4510","45"
"451030","西林县","Xilin County","4510","45"
"451031","隆林各族自治县","Long Lin Autonomous County","4510","45"
"451081","靖西市","Jingxi City","4510","45"
"451102","八步区","Eight step area","4511","45"
"451103","平桂区","Guangxi District","4511","45"
"451121","昭平县","Zhaoping County","4511","45"
"451122","钟山县","Zijin Mountain County","4511","45"
"451123","富川瑶族自治县","Fuchuan Yao Autonomous County","4511","45"
"451202","金城江区","Jinchengjiang District","4512","45"
"451203","宜州区","Yizhou District","4512","45"
"451221","南丹县","Nandan County","4512","45"
"451222","天峨县","Tian E county","4512","45"
"451223","凤山县","Fengshan County","4512","45"
"451224","东兰县","Dong Lan county","4512","45"
"451225","罗城仫佬族自治县","Luocheng Mulao Autonomous County","4512","45"
"451226","环江毛南族自治县","Huanjiang Maonan Autonomous County","4512","45"
"451227","巴马瑶族自治县","Bama","4512","45"
"451228","都安瑶族自治县","Du'an Yao Autonomous County","4512","45"
"451229","大化瑶族自治县","dahua","4512","45"
"451302","兴宾区","Xingbin District","4513","45"
"451321","忻城县","Xincheng County","4513","45"
"451322","象州县","Xiangzhou County","4513","45"
"451323","武宣县","Wuxuan County","4513","45"
"451324","金秀瑶族自治县","Jinxiu Yao Autonomous County","4513","45"
"451381","合山市","Heshan","4513","45"
"451402","江州区","Jiangzhou","4514","45"
"451421","扶绥县","Fusui County","4514","45"
"451422","宁明县","Ningming County","4514","45"
"451423","龙州县","Longzhou County","4514","45"
"451424","大新县","Great Xinxian County","4514","45"
"451425","天等县","Tian Wei County","4514","45"
"451481","凭祥市","Pingxiang City","4514","45"
"460105","秀英区","Xiuying District","4601","46"
"460106","龙华区","Longhua District","4601","46"
"460107","琼山区","Qiongshan District","4601","46"
"460108","美兰区","meilan district","4601","46"
"460202","海棠区","Begonia area","4602","46"
"460203","吉阳区","Jiyang District","4602","46"
"460204","天涯区","Tianya District","4602","46"
"460205","崖州区","Ya Zhou District","4602","46"
"460321","西沙群岛","Paracel Islands","4603","46"
"460322","南沙群岛","Spratly Islands","4603","46"
"460323","中沙群岛的岛礁及其海域","Islands and reefs in the middle Sha Islands","4603","46"
"460400","儋州市","Danzhou City","4604","46"
"469001","五指山市","Five Fingers Group City","4690","46"
"469002","琼海市","Qionghai City","4690","46"
"469005","文昌市","Wenchang City","4690","46"
"469006","万宁市","Wanning City","4690","46"
"469007","东方市","Oriental City","4690","46"
"469021","定安县","Ding An county","4690","46"
"469022","屯昌县","Tuen Chang County","4690","46"
"469023","澄迈县","Chengmai County","4690","46"
"469024","临高县","Linggao County","4690","46"
"469025","白沙黎族自治县","Baisha Li Autonomous County","4690","46"
"469026","昌江黎族自治县","Changjiang","4690","46"
"469027","乐东黎族自治县","Ledong Li Autonomous County","4690","46"
"469028","陵水黎族自治县","Lingshui Li Autonomous County","4690","46"
"469029","保亭黎族苗族自治县","Baoting Li and Miao Autonomous County","4690","46"
"469030","琼中黎族苗族自治县","Qiongzhong","4690","46"
"500101","万州区","Wanzhou District","5001","50"
"500102","涪陵区","fuling district","5001","50"
"500103","渝中区","Yuzhong District","5001","50"
"500104","大渡口区","dadukou district","5001","50"
"500105","江北区","jiangbei district","5001","50"
"500106","沙坪坝区","shapingba district","5001","50"
"500107","九龙坡区","jiulongpo district","5001","50"
"500108","南岸区","Nanan District","5001","50"
"500109","北碚区","Beibei District","5001","50"
"500110","綦江区","Qijiang District","5001","50"
"500111","大足区","Dazu District","5001","50"
"500112","渝北区","Yubei District","5001","50"
"500113","巴南区","banan district","5001","50"
"500114","黔江区","Qianjiang district","5001","50"
"500115","长寿区","changshou district","5001","50"
"500116","江津区","Jiangjin District","5001","50"
"500117","合川区","Hechuan district","5001","50"
"500118","永川区","yongchuan district","5001","50"
"500119","南川区","Nanchuan District","5001","50"
"500120","璧山区","Bishan District","5001","50"
"500151","铜梁区","Tongliang District","5001","50"
"500152","潼南区","Tongnan District","5001","50"
"500153","荣昌区","Rongchang District","5001","50"
"500154","开州区","Kai Zhou District","5001","50"
"500155","梁平区","Liangping District","5001","50"
"500156","武隆区","Wulong District","5001","50"
"500229","城口县","Chengkou County","5002","50"
"500230","丰都县","Fengdu County","5002","50"
"500231","垫江县","Dianjiang County","5002","50"
"500233","忠县","Zhongxian","5002","50"
"500235","云阳县","Yunyang County","5002","50"
"500236","奉节县","Fengjie County","5002","50"
"500237","巫山县","Wushan County","5002","50"
"500238","巫溪县","Wuxi County","5002","50"
"500240","石柱土家族自治县","Shizhu Tujia Autonomous County","5002","50"
"500241","秀山土家族苗族自治县","Xiushan Tujia and Miao Autonomous County","5002","50"
"500242","酉阳土家族苗族自治县","Youyang Tujia and Miao Autonomous County","5002","50"
"500243","彭水苗族土家族自治县","pengshui miao and tujia autonomous county","5002","50"
"510104","锦江区","Jinjiang District","5101","51"
"510105","青羊区","Qingyang District","5101","51"
"510106","金牛区","Jinniu District","5101","51"
"510107","武侯区","wuhou district","5101","51"
"510108","成华区","Chenghua District","5101","51"
"510112","龙泉驿区","Longquanyi District","5101","51"
"510113","青白江区","qingbaijiang district","5101","51"
"510114","新都区","xindu district","5101","51"
"510115","温江区","Wenjiang District","5101","51"
"510116","双流区","Double flow area","5101","51"
"510117","郫都区","PI Du District","5101","51"
"510121","金堂县","Jintang County","5101","51"
"510129","大邑县","Dayi County","5101","51"
"510131","蒲江县","Pujiang County","5101","51"
"510132","新津县","Xinjin County","5101","51"
"510181","都江堰市","dujiangyan city","5101","51"
"510182","彭州市","Pengzhou City","5101","51"
"510183","邛崃市","Qionglai City","5101","51"
"510184","崇州市","Chongzhou","5101","51"
"510185","简阳市","Jianyang","5101","51"
"510302","自流井区","ziliujing district","5103","51"
"510303","贡井区","Gongjing District","5103","51"
"510304","大安区","Da'an District","5103","51"
"510311","沿滩区","Yantan District","5103","51"
"510321","荣县","Rongxian","5103","51"
"510322","富顺县","Fushun County","5103","51"
"510402","东区","East Area","5104","51"
"510403","西区","West Area","5104","51"
"510411","仁和区","renhe district","5104","51"
"510421","米易县","Miyi County","5104","51"
"510422","盐边县","Yanbian County","5104","51"
"510502","江阳区","jiangyang district","5105","51"
"510503","纳溪区","Naxi District","5105","51"
"510504","龙马潭区","Longmatan District","5105","51"
"510521","泸县","Luxian County","5105","51"
"510522","合江县","Hejiang County","5105","51"
"510524","叙永县","Xuyong County","5105","51"
"510525","古蔺县","Gulin County","5105","51"
"510603","旌阳区","Jingyang District","5106","51"
"510604","罗江区","Luo Jiang District","5106","51"
"510623","中江县","Zhongjiang County","5106","51"
"510681","广汉市","Guanghan","5106","51"
"510682","什邡市","Shifang City","5106","51"
"510683","绵竹市","Mianzhu City","5106","51"
"510703","涪城区","fucheng district","5107","51"
"510704","游仙区","Youxian District","5107","51"
"510705","安州区","Anzhou District","5107","51"
"510722","三台县","Three counties","5107","51"
"510723","盐亭县","Yanting County","5107","51"
"510725","梓潼县","Zitong County","5107","51"
"510726","北川羌族自治县","Beichuan Qiang Autonomous County","5107","51"
"510727","平武县","Pingwu County","5107","51"
"510781","江油市","Jiangyou City","5107","51"
"510802","利州区","Lezhou District","5108","51"
"510811","昭化区","Zhao Hua District","5108","51"
"510812","朝天区","chaotian district","5108","51"
"510821","旺苍县","Wangcang County","5108","51"
"510822","青川县","Qingchuan County","5108","51"
"510823","剑阁县","Jiange County","5108","51"
"510824","苍溪县","Cangxi County","5108","51"
"510903","船山区","Ship mountain","5109","51"
"510904","安居区","anju district","5109","51"
"510921","蓬溪县","Pengxi County","5109","51"
"510922","射洪县","Shehong County","5109","51"
"510923","大英县","Daying County","5109","51"
"511002","市中区","Shizhong District","5110","51"
"511011","东兴区","dongxing district","5110","51"
"511024","威远县","Weiyuan County","5110","51"
"511025","资中县","Zizhong County","5110","51"
"511071","内江经济开发区","Neijiang Economic Development Zone","5110","51"
"511083","隆昌市","Longchang City","5110","51"
"511102","市中区","Shizhong District","5111","51"
"511111","沙湾区","Shawan","5111","51"
"511112","五通桥区","Wutongqiao District","5111","51"
"511113","金口河区","Jinkouhe District","5111","51"
"511123","犍为县","Qianwei County","5111","51"
"511124","井研县","Jingyan County","5111","51"
"511126","夹江县","Jiajiang County","5111","51"
"511129","沐川县","Muchuan County","5111","51"
"511132","峨边彝族自治县","Ebian Yi Autonomous County","5111","51"
"511133","马边彝族自治县","Mabian","5111","51"
"511181","峨眉山市","Emeishan City","5111","51"
"511302","顺庆区","Shunqing District","5113","51"
"511303","高坪区","gaoping district","5113","51"
"511304","嘉陵区","jialing district","5113","51"
"511321","南部县","Southern county","5113","51"
"511322","营山县","Yingshan County","5113","51"
"511323","蓬安县","Pengan County","5113","51"
"511324","仪陇县","Yilong County","5113","51"
"511325","西充县","Xicheng County","5113","51"
"511381","阆中市","Langzhong","5113","51"
"511402","东坡区","Dongpo District","5114","51"
"511403","彭山区","Pengshan District","5114","51"
"511421","仁寿县","Renshou County","5114","51"
"511423","洪雅县","Hongya County","5114","51"
"511424","丹棱县","Dan Ling County","5114","51"
"511425","青神县","Qing Shen County","5114","51"
"511502","翠屏区","Cuiping District","5115","51"
"511503","南溪区","Nanxi District","5115","51"
"511521","宜宾县","Yibin County","5115","51"
"511523","江安县","Jiang'an County","5115","51"
"511524","长宁县","Changning County","5115","51"
"511525","高县","Gao county","5115","51"
"511526","珙县","Gongxian","5115","51"
"511527","筠连县","Junlian County","5115","51"
"511528","兴文县","Xingwen County","5115","51"
"511529","屏山县","Pingshan County","5115","51"
"511602","广安区","Guang'an District","5116","51"
"511603","前锋区","Forward area","5116","51"
"511621","岳池县","Yuechi County","5116","51"
"511622","武胜县","Wusheng County","5116","51"
"511623","邻水县","Neighborhood County","5116","51"
"511681","华蓥市","Huaying","5116","51"
"511702","通川区","Tongchuan District","5117","51"
"511703","达川区","Da Chuan District","5117","51"
"511722","宣汉县","Xuanhan County","5117","51"
"511723","开江县","Kaijiang County","5117","51"
"511724","大竹县","Dazhu County","5117","51"
"511725","渠县","Quxian County","5117","51"
"511771","达州经济开发区","Dazhou Economic Development Zone","5117","51"
"511781","万源市","wanyuan city","5117","51"
"511802","雨城区","Yucheng City","5118","51"
"511803","名山区","Mingshan District","5118","51"
"511822","荥经县","Xing Jing County","5118","51"
"511823","汉源县","Hanyuan County","5118","51"
"511824","石棉县","Asbestos County","5118","51"
"511825","天全县","Tianquan County","5118","51"
"511826","芦山县","Lushan County","5118","51"
"511827","宝兴县","Baoxing County","5118","51"
"511902","巴州区","bazhou district","5119","51"
"511903","恩阳区","EN Yang District","5119","51"
"511921","通江县","Tongjiang County","5119","51"
"511922","南江县","Nanjiang County","5119","51"
"511923","平昌县","Pingchang County","5119","51"
"511971","巴中经济开发区","Bazhong Economic Development Zone","5119","51"
"512002","雁江区","yanjiang district","5120","51"
"512021","安岳县","Anyue County","5120","51"
"512022","乐至县","Lezhi County","5120","51"
"513201","马尔康市","Barkam City","5132","51"
"513221","汶川县","Wenchuan County","5132","51"
"513222","理县","Li County","5132","51"
"513223","茂县","Maoxian","5132","51"
"513224","松潘县","Songpan County","5132","51"
"513225","九寨沟县","Jiuzhaigou County","5132","51"
"513226","金川县","Jinchuan County","5132","51"
"513227","小金县","Xiaojin County","5132","51"
"513228","黑水县","Hehui County","5132","51"
"513230","壤塘县","Ram Tang County","5132","51"
"513231","阿坝县","ABA County","5132","51"
"513232","若尔盖县","Ruoergai County","5132","51"
"513233","红原县","Hongyuan County","5132","51"
"513301","康定市","Kangding City","5133","51"
"513322","泸定县","Luding County","5133","51"
"513323","丹巴县","Danba County","5133","51"
"513324","九龙县","Kowloon County","5133","51"
"513325","雅江县","Yajiang County","5133","51"
"513326","道孚县","Daofu County","5133","51"
"513327","炉霍县","Luho County","5133","51"
"513328","甘孜县","Ganzi County","5133","51"
"513329","新龙县","Xinlong County","5133","51"
"513330","德格县","Dege County","5133","51"
"513331","白玉县","Baiyu County","5133","51"
"513332","石渠县","Shiqu County","5133","51"
"513333","色达县","Salad County","5133","51"
"513334","理塘县","Litang County","5133","51"
"513335","巴塘县","Ba Tong County","5133","51"
"513336","乡城县","Xiangcheng County","5133","51"
"513337","稻城县","Daocheng County","5133","51"
"513338","得荣县","Rongxian","5133","51"
"513401","西昌市","Xichang City","5134","51"
"513422","木里藏族自治县","Muli Tibetan Autonomous County","5134","51"
"513423","盐源县","Yanyuan County","5134","51"
"513424","德昌县","Dechang County","5134","51"
"513425","会理县","Huili County","5134","51"
"513426","会东县","Huidong County","5134","51"
"513427","宁南县","Ningnan County","5134","51"
"513428","普格县","Pug County","5134","51"
"513429","布拖县","Bu Tuo County","5134","51"
"513430","金阳县","Jinyang County","5134","51"
"513431","昭觉县","Zhaojue County","5134","51"
"513432","喜德县","Xide County","5134","51"
"513433","冕宁县","Mianning County","5134","51"
"513434","越西县","Yuexi County","5134","51"
"513435","甘洛县","Gan Luo County","5134","51"
"513436","美姑县","Mei Gu County","5134","51"
"513437","雷波县","Leibo County","5134","51"
"520102","南明区","Nanming District","5201","52"
"520103","云岩区","yunyan district","5201","52"
"520111","花溪区","huaxi district","5201","52"
"520112","乌当区","Wudang District","5201","52"
"520113","白云区","Baiyun District","5201","52"
"520115","观山湖区","Guan Shan Lake area","5201","52"
"520121","开阳县","Kaiyang County","5201","52"
"520122","息烽县","Xifeng County","5201","52"
"520123","修文县","Xiuwen County","5201","52"
"520181","清镇市","qingzhen","5201","52"
"520201","钟山区","Zhongshan District","5202","52"
"520203","六枝特区","Six special economic zones","5202","52"
"520221","水城县","Shuicheng County","5202","52"
"520281","盘州市","Pan Zhou City","5202","52"
"520302","红花岗区","honghuagang district","5203","52"
"520303","汇川区","Huichuan District","5203","52"
"520304","播州区","Sow state","5203","52"
"520322","桐梓县","Tongzi County","5203","52"
"520323","绥阳县","Suiyang County","5203","52"
"520324","正安县","Zheng an County","5203","52"
"520325","道真仡佬族苗族自治县","Daozhen Gelao and Miao Autonomous County","5203","52"
"520326","务川仡佬族苗族自治县","Wuchuan Gelao and Miao Autonomous County","5203","52"
"520327","凤冈县","Fenggang","5203","52"
"520328","湄潭县","Meitan County","5203","52"
"520329","余庆县","Yuqing County","5203","52"
"520330","习水县","Xi Shui county","5203","52"
"520381","赤水市","Chishui","5203","52"
"520382","仁怀市","Renhuai","5203","52"
"520402","西秀区","Xixiu District","5204","52"
"520403","平坝区","Pingba area","5204","52"
"520422","普定县","Puding County","5204","52"
"520423","镇宁布依族苗族自治县","Zhenning Buyi and Miao Autonomous County","5204","52"
"520424","关岭布依族苗族自治县","Guanling","5204","52"
"520425","紫云苗族布依族自治县","Ziyun Miao nationality Buyi Autonomous County","5204","52"
"520502","七星关区","Qixingguan District","5205","52"
"520521","大方县","Dafang County","5205","52"
"520522","黔西县","Qianxi County","5205","52"
"520523","金沙县","Jinsha County","5205","52"
"520524","织金县","Zhijin County","5205","52"
"520525","纳雍县","Nayong County","5205","52"
"520526","威宁彝族回族苗族自治县","Weining Yi, Hui and Miao Autonomous County","5205","52"
"520527","赫章县","Hezhang County","5205","52"
"520602","碧江区","Bijiang District","5206","52"
"520603","万山区","Wanshan District","5206","52"
"520621","江口县","Jiangkou County","5206","52"
"520622","玉屏侗族自治县","Yuping Dong Autonomous County","5206","52"
"520623","石阡县","Shiqian County","5206","52"
"520624","思南县","Sinan County","5206","52"
"520625","印江土家族苗族自治县","Yinjiang Tujia and Miao Autonomous County","5206","52"
"520626","德江县","Dejiang County","5206","52"
"520627","沿河土家族自治县","Yanhe","5206","52"
"520628","松桃苗族自治县","Songtao Miao Autonomous County","5206","52"
"522301","兴义市","Xingyi","5223","52"
"522322","兴仁县","Xingren County","5223","52"
"522323","普安县","Pu an County","5223","52"
"522324","晴隆县","Qinglong County","5223","52"
"522325","贞丰县","Zhenfeng","5223","52"
"522326","望谟县","Wangmo county","5223","52"
"522327","册亨县","Ceheng County","5223","52"
